1,A Dijiang,M,24,180,80,China,CHN,NA
2,A Lamusi,M,23,170,60,China,CHN,NA
3,Gunnar Nielsen Aaby,M,24,NA,NA,Denmark,DEN,NA
4,Edgar Lindenau Aabye,M,34,NA,NA,Denmark/Sweden,DEN,Gold
5,Christine Jacoba Aaftink,F,21,185,82,Netherlands,NED,NA
5,Christine Jacoba Aaftink,F,25,185,82,Netherlands,NED,NA
5,Christine Jacoba Aaftink,F,27,185,82,Netherlands,NED,NA
6,Per Knut Aaland,M,31,188,75,United States,USA,NA
6,Per Knut Aaland,M,33,188,75,United States,USA,NA
7,John Aalberg,M,31,183,72,United States,USA,NA
7,John Aalberg,M,33,183,72,United States,USA,NA
8,"Cornelia ""Cor"" Aalten (-Strannood)",F,18,168,NA,Netherlands,NED,NA
9,Antti Sami Aalto,M,26,186,96,Finland,FIN,NA
10,"Einar Ferdinand ""Einari"" Aalto",M,26,NA,NA,Finland,FIN,NA
11,Jorma Ilmari Aalto,M,22,182,76.5,Finland,FIN,NA
12,Jyri Tapani Aalto,M,31,172,70,Finland,FIN,NA
13,Minna Maarit Aalto,F,30,159,55.5,Finland,FIN,NA
13,Minna Maarit Aalto,F,34,159,55.5,Finland,FIN,NA
14,Pirjo Hannele Aalto (Mattila-),F,32,171,65,Finland,FIN,NA
15,Arvo Ossian Aaltonen,M,22,NA,NA,Finland,FIN,NA
15,Arvo Ossian Aaltonen,M,30,NA,NA,Finland,FIN,Bronze
15,Arvo Ossian Aaltonen,M,34,NA,NA,Finland,FIN,NA
16,Juhamatti Tapio Aaltonen,M,28,184,85,Finland,FIN,Bronze
17,Paavo Johannes Aaltonen,M,28,175,64,Finland,FIN,Bronze
17,Paavo Johannes Aaltonen,M,28,175,64,Finland,FIN,Gold
17,Paavo Johannes Aaltonen,M,28,175,64,Finland,FIN,NA
17,Paavo Johannes Aaltonen,M,32,175,64,Finland,FIN,NA
17,Paavo Johannes Aaltonen,M,32,175,64,Finland,FIN,Bronze
18,Timo Antero Aaltonen,M,31,189,130,Finland,FIN,NA
19,Win Valdemar Aaltonen,M,54,NA,NA,Finland,FIN,NA
20,Kjetil Andr Aamodt,M,20,176,85,Norway,NOR,NA
20,Kjetil Andr Aamodt,M,20,176,85,Norway,NOR,Gold
20,Kjetil Andr Aamodt,M,20,176,85,Norway,NOR,Bronze
20,Kjetil Andr Aamodt,M,22,176,85,Norway,NOR,Silver
20,Kjetil Andr Aamodt,M,22,176,85,Norway,NOR,Bronze
20,Kjetil Andr Aamodt,M,22,176,85,Norway,NOR,NA
20,Kjetil Andr Aamodt,M,26,176,85,Norway,NOR,NA
20,Kjetil Andr Aamodt,M,30,176,85,Norway,NOR,NA
20,Kjetil Andr Aamodt,M,30,176,85,Norway,NOR,Gold
20,Kjetil Andr Aamodt,M,34,176,85,Norway,NOR,NA
20,Kjetil Andr Aamodt,M,34,176,85,Norway,NOR,Gold
21,Ragnhild Margrethe Aamodt,F,27,163,NA,Norway,NOR,Gold
22,Andreea Aanei,F,22,170,125,Romania,ROU,NA
23,Fritz Aanes,M,22,187,89,Norway,NOR,NA
23,Fritz Aanes,M,26,187,89,Norway,NOR,NA
24,Nils Egil Aaness,M,24,NA,NA,Norway,NOR,NA
24,Nils Egil Aaness,M,27,NA,NA,Norway,NOR,NA
25,Alf Lied Aanning,M,24,NA,NA,Norway,NOR,Silver
26,Agnes Erika Aanonsen (-Eyde),F,17,169,65,Norway,NOR,NA
27,Johan Aantjes,M,26,NA,NA,Netherlands,NED,NA
28,Jan-Erik Aarberg,M,43,170,77,Norway,NOR,NA
28,Jan-Erik Aarberg,M,47,170,77,Norway,NOR,NA
29,Willemien Aardenburg,F,22,NA,NA,Netherlands,NED,Bronze
30,Pepijn Aardewijn,M,26,189,72,Netherlands,NED,Silver
30,Pepijn Aardewijn,M,30,189,72,Netherlands,NED,NA
31,Evald rma (rman-),M,24,174,70,Estonia,EST,NA
32,Olav Augunson Aarnes,M,23,NA,NA,Norway,NOR,NA
33,Mika Lauri Aarnikka,M,24,187,76,Finland,FIN,NA
33,Mika Lauri Aarnikka,M,28,187,76,Finland,FIN,NA
34,Jamale (Djamel-) Aarrass (Ahrass-),M,30,187,76,France,FRA,NA
35,Dagfinn Sverre Aarskog,M,24,190,98,Norway,NOR,NA
36,Stefan Remco Aartsen,M,21,194,78,Netherlands,NED,NA
36,Stefan Remco Aartsen,M,25,194,78,Netherlands,NED,NA
37,Ann Kristin Aarnes,F,23,182,64,Norway,NOR,Bronze
38,Karl Jan Aas,M,20,NA,NA,Norway,NOR,Silver
39,Lars Thorlaksn Aas,M,33,NA,NA,Norway,NOR,NA
40,Roald Edgar Aas,M,23,NA,NA,Norway,NOR,Bronze
40,Roald Edgar Aas,M,27,NA,NA,Norway,NOR,NA
40,Roald Edgar Aas,M,31,NA,NA,Norway,NOR,Gold
40,Roald Edgar Aas,M,31,NA,NA,Norway,NOR,NA
41,Rolf Aas,M,28,NA,NA,Norway,NOR,NA
42,Thomas Valentin Aas,M,25,NA,NA,Taifun,NOR,Gold
43,Morten Gjerdrum Aasen,M,34,185,75,Norway,NOR,NA
44,Meelis Aasme,M,25,182,73,Estonia,EST,NA
44,Meelis Aasme,M,29,182,73,Estonia,EST,NA
45,Hakon Aasns,M,41,NA,NA,Norway,NOR,NA
46,Hans Aasns,M,33,194,93,Norway,NOR,NA
46,Hans Aasns,M,45,194,93,Norway,NOR,NA
46,Hans Aasns,M,49,194,93,Norway,NOR,NA
46,Hans Aasns,M,53,194,93,Norway,NOR,NA
46,Hans Aasns,M,57,194,93,Norway,NOR,NA
47,Erling Rudolf Aastad,M,22,177,74,Norway,NOR,NA
47,Erling Rudolf Aastad,M,26,177,74,Norway,NOR,NA
47,Erling Rudolf Aastad,M,30,177,74,Norway,NOR,NA
48,Abdelhak Aatakni,M,24,NA,64,Morocco,MAR,NA
49,Moonika Aava,F,24,168,65,Estonia,EST,NA
49,Moonika Aava,F,28,168,65,Estonia,EST,NA
50,Arvi Aavik,M,22,185,106,Estonia,EST,NA
50,Arvi Aavik,M,26,185,106,Estonia,EST,NA
51,Nstor Abad Sanjun,M,23,167,64,Spain,ESP,NA
52,Patrick Abada,M,22,189,80,France,FRA,NA
53,Talaat Abada,M,24,172,58,Egypt,EGY,NA
54,Mohamed Jamshid Abadi,M,NA,NA,NA,Iran,IRI,NA
55,Antonio Abadia Beci,M,26,170,65,Spain,ESP,NA
56,Ren Abadie,M,21,NA,NA,France,FRA,NA
56,Ren Abadie,M,21,NA,NA,France,FRA,Gold
57,Borislav Abadzhiev,M,24,176,66,Bulgaria,BUL,NA
58,Georgi Abadzhiev,M,NA,NA,NA,Bulgaria,BUL,NA
59,Ivan Nikolov Abadzhiev,M,24,164,71,Bulgaria,BUL,NA
59,Ivan Nikolov Abadzhiev,M,28,164,71,Bulgaria,BUL,NA
60,Mikhail Abadzhiev,M,24,172,75,Bulgaria,BUL,NA
61,Stefan Abadzhiev,M,26,175,72,Bulgaria,BUL,NA
62,Giovanni Abagnale,M,21,198,90,Italy,ITA,Bronze
63,Jos Luis Abajo Gmez,M,30,194,87,Spain,ESP,Bronze
64,M'Bairo Abakar,M,31,NA,NA,Chad,CHA,NA
65,Patimat Abakarova,F,21,165,49,Azerbaijan,AZE,Bronze
66,Mohamed Abakkar,M,NA,156,48,Sudan,SUD,NA
67,Mariya Vasilyevna Abakumova (-Tarabina),F,22,179,80,Russia,RUS,Silver
67,Mariya Vasilyevna Abakumova (-Tarabina),F,26,179,80,Russia,RUS,NA
68,Pablo Martn Abal,M,23,178,76,Argentina,ARG,NA
69,Tamara Abalde Daz,F,19,185,72,Spain,ESP,NA
70,Jess Iory Aball Martnez,M,26,167,65,Cuba,CUB,NA
71,Juan Antonio Aball Delgado,M,27,172,82,Cuba,CUB,NA
72,Aleksey Aleksandrovich Abalmasov,M,24,180,83,Belarus,BLR,NA
72,Aleksey Aleksandrovich Abalmasov,M,28,180,83,Belarus,BLR,Gold
73,Luc Abalo,M,23,182,86,France,FRA,Gold
73,Luc Abalo,M,27,182,86,France,FRA,Gold
73,Luc Abalo,M,31,182,86,France,FRA,Silver
74,Mara Laura Abalo,F,30,182,73,Argentina,ARG,NA
75,Giorgos Abalof,M,22,178,70,Greece,GRE,NA
76,Jouan Patrice Abanda Etong,M,22,185,82,Cameroon,CMR,Gold
77,Antoine Abang,M,27,166,75,Cameroon,CMR,NA
78,Salim Abanoz,M,26,NA,NA,Turkey,TUR,NA
79,Carlos Abarca Gonzlez,M,23,NA,NA,Chile,CHI,NA
80,Jos Mara Abarca Plotas,M,22,186,83,Spain,ESP,Gold
81,Georgios Abaris,M,22,190,77,Greece,GRE,NA
82,Enrique Abaroa Martnez,M,26,183,75,Mexico,MEX,NA
83,Carlos Arturo Abarza Chavez,M,22,NA,NA,Chile,CHI,NA
84,Stephen Anthony Abas,M,26,165,55,United States,USA,Silver
85,Alejandro Abascal Garca,M,24,181,82,Spain,ESP,NA
85,Alejandro Abascal Garca,M,28,181,82,Spain,ESP,Gold
85,Alejandro Abascal Garca,M,32,181,82,Spain,ESP,NA
86,Jos Manuel Abascal Gmez,M,22,182,67,Spain,ESP,NA
86,Jos Manuel Abascal Gmez,M,26,182,67,Spain,ESP,Bronze
87,Rost'om Omeris dze Abashidze,M,29,188,97,Soviet Union,URS,NA
88,Nunu Dzhansuhivna Abashydze (-Myslaieva),F,25,168,105,Soviet Union,URS,NA
89,Rodrigo Abasolo,M,21,NA,NA,Chile,CHI,NA
90,Tamila Rashidovna Abasova,F,21,163,60,Russia,RUS,Silver
90,Tamila Rashidovna Abasova,F,21,163,60,Russia,RUS,NA
91,Emanuele Abate,M,27,190,80,Italy,ITA,NA
92,Ignazio Abate,M,21,180,73,Italy,ITA,NA
93,Jol Marc Abati,M,34,190,85,France,FRA,NA
93,Jol Marc Abati,M,38,190,85,France,FRA,Gold
94,Ral Abatte,M,38,NA,NA,Chile,CHI,NA
95,Georgia Abatzidou,F,35,155,43,Greece,GRE,NA
96,Carlos Rodolfo Abaunza Balladares,M,18,168,60,Nicaragua,NCA,NA
97,Carlos Alberto Abaunza,M,16,180,70,Nicaragua,NCA,NA
98,Hctor Abaunza,M,30,169,75,Mexico,MEX,NA
99,Pter Abay,M,30,181,79,Hungary,HUN,Silver
100,Oszkr Abay-Nemes,M,22,NA,NA,Hungary,HUN,NA
100,Oszkr Abay-Nemes,M,22,NA,NA,Hungary,HUN,Bronze
101,Adeyemi Abayomi,M,25,170,51,Nigeria,NGR,NA
102,Sayed Fahmy Abaza,M,NA,NA,NA,Egypt,EGY,NA
103,Silvano Abba,M,25,NA,NA,Italy,ITA,Bronze
104,Gana Abba Kimet,M,26,NA,NA,Chad,CHA,NA
105,Ilyas Abbadi,M,19,175,75,Algeria,ALG,NA
105,Ilyas Abbadi,M,23,175,75,Algeria,ALG,NA
106,Agostino Abbagnale,M,22,188,96,Italy,ITA,Gold
106,Agostino Abbagnale,M,29,188,96,Italy,ITA,Gold
106,Agostino Abbagnale,M,34,188,96,Italy,ITA,Gold
107,Carmine Abbagnale,M,22,182,90,Italy,ITA,Gold
107,Carmine Abbagnale,M,26,182,90,Italy,ITA,Gold
107,Carmine Abbagnale,M,30,182,90,Italy,ITA,Silver
107,Carmine Abbagnale,M,34,182,90,Italy,ITA,NA
108,Giuseppe Abbagnale,M,20,187,97,Italy,ITA,NA
108,Giuseppe Abbagnale,M,25,187,97,Italy,ITA,Gold
108,Giuseppe Abbagnale,M,29,187,97,Italy,ITA,Gold
108,Giuseppe Abbagnale,M,33,187,97,Italy,ITA,Silver
109,Abdul Latif Al-Sayed Abbas Youssef Hashem,M,23,176,64,Kuwait,KUW,NA
109,Abdul Latif Al-Sayed Abbas Youssef Hashem,M,27,176,64,Kuwait,KUW,NA
110,Abubakar Abbas Abbas,M,20,175,66,Bahrain,BRN,NA
111,Aqarab Abbas,M,22,190,88,Pakistan,PAK,NA
112,Aziz Abbas,M,21,169,67,Iraq,IRQ,NA
113,Bassim Abbas Kati Al-Ogaili,M,22,175,80,Iraq,IRQ,NA
114,Essa Abbas Faleh Hashem,M,20,160,65,Kuwait,KUW,NA
115,Ghulam Abbas,M,24,181,74,Pakistan,PAK,NA
116,Hosni Mohamed Abbas,M,28,NA,60,United Arab Republic,UAR,NA
116,Hosni Mohamed Abbas,M,32,NA,60,Egypt,EGY,NA
117,Maher Abbas,M,22,178,78,Lebanon,LIB,NA
118,Mahmoud Abbas,M,22,165,65,Egypt,EGY,NA
119,Mohamed Fakhry Rifaat Abbas,M,19,NA,NA,Egypt,EGY,NA
120,Mohammed Abbas Sabih,M,26,170,70,Iraq,IRQ,NA
121,Muhammad Abbas,M,23,168,55,Pakistan,PAK,NA
122,Nader Sufyan Abbas,M,28,173,77,Qatar,QAT,NA
123,Sohail Abbas,M,25,178,80,Pakistan,PAK,NA
123,Sohail Abbas,M,29,178,80,Pakistan,PAK,NA
123,Sohail Abbas,M,37,178,80,Pakistan,PAK,NA
124,Youssef Mohamed Abbas,M,31,NA,NA,Egypt,EGY,NA
125,Zulkifli Abbas,M,28,170,62,Malaysia,MAS,NA
126,Forough Abbasi,F,20,164,58,Iran,IRI,NA
127,Shakeel Abbasi,M,20,165,60,Pakistan,PAK,NA
127,Shakeel Abbasi,M,24,165,60,Pakistan,PAK,NA
127,Shakeel Abbasi,M,28,165,60,Pakistan,PAK,NA
128,Soulmaz Abbasi Azad,F,28,173,60,Iran,IRI,NA
129,Ruslan Abbasov,M,22,181,74,Azerbaijan,AZE,NA
130,Tural Abbasov,M,18,182,76,Azerbaijan,AZE,NA
131,Tran Abbasova,F,33,159,53,Azerbaijan,AZE,NA
132,Simona Abbate,F,28,171,64,Italy,ITA,NA
133,Franz Abb,M,NA,NA,NA,Germany,GER,NA
134,Christian Abbiati,M,23,192,90,Italy,ITA,NA
135,Lois Abbingh,F,23,178,72,Netherlands,NED,NA
136,Alessandro Abbio,M,29,195,85,Italy,ITA,NA
137,Giordano Giulio Abbondati,M,15,175,64,Italy,ITA,NA
137,Giordano Giulio Abbondati,M,19,175,64,Italy,ITA,NA
138,Salwan Jasim Abbood Abbood,M,24,180,104,Iraq,IRQ,NA
139,"George ""Ioannis"" Abbot",M,NA,NA,NA,Thessalonki-1,GRE,Bronze
140,"William ""Bill"" Abbott Jr.",M,42,172,80,Canada,CAN,NA
140,"William ""Bill"" Abbott Jr.",M,46,172,80,Canada,CAN,NA
141,Clare Abbott,F,30,167,58,Ireland,IRL,NA
142,"David ""Dave"" Abbott",M,26,183,75,United States,USA,NA
143,"Desmond ""Des"" Abbott",M,21,184,87,Australia,AUS,Bronze
144,Geoffrey Grant Abbott,M,23,179,80,South Africa,RSA,NA
145,Jeremy Abbott,M,24,175,70,United States,USA,NA
145,Jeremy Abbott,M,28,175,70,United States,USA,NA
145,Jeremy Abbott,M,28,175,70,United States,USA,Bronze
146,Jeremy Abbott,M,19,179,71,Canada,CAN,NA
147,Joanne Abbott,F,41,160,57,Canada,CAN,NA
148,"Kathryn ""Katie"" Abbott",F,21,164,63,Canada,CAN,NA
149,Mara Katherine Abbott,F,30,163,52,United States,USA,NA
150,Margaret Ives Abbott (-Dunne),F,23,NA,NA,United States,USA,Gold
151,Mary Perkins Ives Abbott (Perkins-),F,42,NA,NA,United States,USA,NA
152,Matt Abbott,M,34,185,91,Canada,CAN,NA
153,Monica Cecilia Abbott,F,23,191,88,United States,USA,Silver
154,Khadija Abbouda,F,40,165,57,Morocco,MAR,NA
155,Mohamed Ibrahim Abd El-Fatah Mohamed,M,22,185,98,Egypt,EGY,NA
155,Mohamed Ibrahim Abd El-Fatah Mohamed,M,26,185,98,Egypt,EGY,NA
155,Mohamed Ibrahim Abd El-Fatah Mohamed,M,34,185,98,Egypt,EGY,NA
156,Mahmoud Abd El-Kader,M,23,195,94,Egypt,EGY,NA
157,Mohamed Ibrahim Abd El-Salam,M,22,192,83,Egypt,EGY,NA
157,Mohamed Ibrahim Abd El-Salam,M,26,192,83,Egypt,EGY,NA
158,Noha Abd Rabo,F,21,NA,NA,Egypt,EGY,NA
159,Reem Wa'il Abdalazem Abdalazem El-Bossaty,F,15,167,60,Egypt,EGY,NA
159,Reem Wa'il Abdalazem Abdalazem El-Bossaty,F,19,167,60,Egypt,EGY,NA
160,Ali Abdalla Afringi,M,25,163,57,Eritrea,ERI,NA
161,Hossam Abdalla,M,28,203,97,Egypt,EGY,NA
162,Hosam Abdallah,M,25,NA,NA,Egypt,EGY,NA
162,Hosam Abdallah,M,29,NA,NA,Egypt,EGY,NA
163,Ismail Abdallah,M,NA,NA,NA,United Arab Republic,UAR,NA
164,Maged Abdallah,M,22,NA,NA,Egypt,EGY,NA
165,Nia Nicole Abdallah,F,20,175,56,United States,USA,Silver
166,Omari Abdallah,M,21,168,57,Tanzania,TAN,NA
166,Omari Abdallah,M,29,168,57,Tanzania,TAN,NA
167,Ould Lamine Abdallah,M,NA,NA,NA,France,FRA,NA
168,Younis Abdallah Rabee,M,23,169,68,Kuwait,KUW,NA
169,Raida Abdallah Bader,F,19,158,49,Jordan,JOR,NA
170,Maha Abdalsalam Gouda,F,18,172,61,Egypt,EGY,NA
171,Mahmoud Abdel Aziz,M,25,174,70,Egypt,EGY,NA
172,Mohamed Abdel Ellah,M,32,168,68,Egypt,EGY,NA
173,Mohamed Abdel Fatah,M,NA,170,69,Sudan,SUD,NA
174,Ali Mohamed Badawi Abdel Fattah Badawi,M,19,NA,NA,United Arab Republic,UAR,NA
175,Abdelgani Hassan Abdel Fattah,M,31,NA,NA,Egypt,EGY,NA
176,Mahmoud Atter Abdel Fattah,M,NA,NA,NA,United Arab Republic,UAR,NA
177,Mohamed Abdel Fattah,M,23,174,69,Egypt,EGY,NA
178,Sayed Abdel Gadir,M,23,180,56,Sudan,SUD,NA
178,Sayed Abdel Gadir,M,32,180,56,Sudan,SUD,NA
179,Ibrahim Saad Abdel Galil,M,NA,176,73,Sudan,SUD,NA
180,Heba Abdel Gawad,F,18,154,48,Egypt,EGY,NA
180,Heba Abdel Gawad,F,22,154,48,Egypt,EGY,NA
181,Sara Abdel Gawad,F,18,153,46,Egypt,EGY,NA
182,Gamal Amin Abdel Ghani,M,29,NA,NA,Egypt,EGY,NA
183,Abdel Sattar Abdel Hadj,M,NA,NA,NA,United Arab Republic,UAR,NA
184,Ragy Abdel Hady,M,30,186,100,Egypt,EGY,NA
185,Osman Abdel Hafeez,M,31,NA,NA,Egypt,EGY,NA
185,Osman Abdel Hafeez,M,35,NA,NA,Egypt,EGY,NA
186,Mohamed Abdel Hafiz,M,NA,NA,NA,United Arab Republic,UAR,NA
187,Moustafa Ali Abdel Halim,M,32,152,52,Egypt,EGY,NA
188,Mohamed Abdel Hamed,M,24,193,82,Egypt,EGY,NA
189,Hwad Ibrahim Abdel Hamid Lumomba,M,NA,162,57,Sudan,SUD,NA
190,Ibrahim Abdel Hamid,M,NA,NA,NA,Egypt,EGY,NA
191,Tamer Mohamed Abdel Hamid,M,20,NA,NA,Egypt,EGY,NA
192,Ahmed El-Sayed Abdel Hamid Mobarak,M,25,189,85,Egypt,EGY,NA
193,Dorri Abdel Kader Said,M,21,NA,NA,Egypt,EGY,NA
193,Dorri Abdel Kader Said,M,25,NA,NA,Egypt,EGY,NA
193,Dorri Abdel Kader Said,M,33,NA,NA,United Arab Republic,UAR,NA
194,Moustafa Mounib Abdel Kader,M,NA,176,67,United Arab Republic,UAR,NA
195,Mohamed Ali Abdel Kerim,M,24,NA,81,Egypt,EGY,NA
195,Mohamed Ali Abdel Kerim,M,32,NA,81,United Arab Republic,UAR,NA
196,Mohamed Abdel Khaled,M,24,183,76,Tunisia,TUN,NA
197,Abdel Latif Abdel Latif,M,28,172,68,Egypt,EGY,NA
198,Walid Abdel Maksoud,M,29,NA,NA,Egypt,EGY,NA
199,Amir Abdel Meguid,M,23,178,67,Egypt,EGY,NA
199,Amir Abdel Meguid,M,27,178,67,Egypt,EGY,NA
200,Mohamed Abdel Mohamed,M,24,NA,NA,Egypt,EGY,NA
201,Karim Abdel Mohsen,M,25,188,92,Egypt,EGY,NA
202,Awad Abdel Nabi Awad,M,19,198,80,Egypt,EGY,NA
202,Awad Abdel Nabi Awad,M,23,198,80,Egypt,EGY,NA
203,Ahmed Abdel Naeim,M,23,197,87,Egypt,EGY,NA
203,Ahmed Abdel Naeim,M,31,197,87,Egypt,EGY,NA
204,Moustafa Abdel Naser,M,21,176,74,Libya,LBA,NA
205,Ali Abdel Radi,M,24,NA,NA,Egypt,EGY,NA
206,Amin Abdel Rahman,M,18,NA,NA,United Arab Republic,UAR,NA
206,Amin Abdel Rahman,M,22,NA,NA,Egypt,EGY,NA
207,Mohamed Fathallah Abdel Rahman,M,21,NA,NA,Egypt,EGY,NA
207,Mohamed Fathallah Abdel Rahman,M,33,NA,NA,Egypt,EGY,NA
207,Mohamed Fathallah Abdel Rahman,M,37,NA,NA,Egypt,EGY,NA
208,Fathi Ali Abdel Rahman,M,20,NA,NA,Egypt,EGY,NA
209,Ibrahim Abdel Rahman,M,NA,NA,NA,United Arab Republic,UAR,NA
210,Khaled Abdel Rahman,M,27,188,79,Egypt,EGY,NA
211,Sameh Abdel Rahman,M,16,NA,NA,United Arab Republic,UAR,NA
211,Sameh Abdel Rahman,M,21,NA,NA,Egypt,EGY,NA
212,Yasser Abdel Rahman Sakr,M,30,180,120,Egypt,EGY,NA
213,Samy Abdel Razek,M,28,170,60,Egypt,EGY,NA
213,Samy Abdel Razek,M,36,170,60,Egypt,EGY,NA
214,Mohamed Youssef Abdel Razik,M,21,NA,NA,Egypt,EGY,NA
215,Ibrahim Ahmed Abdel Rehim,M,21,190,83,Egypt,EGY,NA
216,Kamal Abdel Rehim,M,26,190,95,Egypt,EGY,NA
217,Reskalla Mohamed Abdel Rehim,M,22,165,48,Egypt,EGY,NA
218,Ahmed Ali Abdel Samad,M,27,195,95,Egypt,EGY,NA
219,Ali Abdel Sami,M,28,NA,NA,Egypt,EGY,NA
220,Mohamed Abdel Sami,M,NA,NA,NA,United Arab Republic,UAR,NA
221,Sameh Abdel Waress Muhammad,M,24,NA,NA,Egypt,EGY,NA
222,Mohamed Said Abdel Wehab,M,22,157,48,Egypt,EGY,NA
223,Mahmoud Abdel-Aal,M,19,NA,NA,Egypt,EGY,NA
224,Mohamed Abdel-El,M,NA,NA,NA,Egypt,EGY,NA
225,Shaimaa Abdel-Latif-Hashad,F,23,165,57,Egypt,EGY,NA
225,Shaimaa Abdel-Latif-Hashad,F,27,165,57,Egypt,EGY,NA
225,Shaimaa Abdel-Latif-Hashad,F,35,165,57,Egypt,EGY,NA
226,Sanad Bushara Abdel-Nadif,M,NA,NA,NA,Sudan,SUD,NA
227,Ahmed Abdelaal,M,27,188,89,Egypt,EGY,NA
228,Mahmoud Abdelaal,M,24,176,60,Egypt,EGY,NA
229,Mohamed Ali Abdelaal,M,26,175,81,Egypt,EGY,NA
230,Moustafa Abdelal,M,NA,NA,NA,Egypt,EGY,NA
231,Mahmod Abdelaly,M,41,NA,NA,Egypt,EGY,NA
232,Ibrahim Ramadan Ibrahim Abdelbaki,M,24,173,77,Egypt,EGY,NA
232,Ibrahim Ramadan Ibrahim Abdelbaki,M,28,173,77,Egypt,EGY,NA
233,Aziza Abdelfattah,F,17,159,51,Egypt,EGY,NA
234,Abdalla Abdelgadir El-Sheikh,M,21,170,58,Sudan,SUD,NA
235,Magdi Abdelghani Sayed Ahmed,M,25,NA,NA,Egypt,EGY,NA
236,Ragab Abdelhay Saad Abdelrazek Abdallah,M,21,170,94,Egypt,EGY,NA
236,Ragab Abdelhay Saad Abdelrazek Abdallah,M,25,170,94,Egypt,EGY,NA
237,Ben Ahmed Abdelkrim,M,20,NA,NA,France,FRA,NA
238,Mohamed Abdellah,M,36,170,70,Egypt,EGY,NA
238,Mohamed Abdellah,M,40,170,70,Egypt,EGY,NA
239,Ayoub Abdellaoui,M,23,184,68,Algeria,ALG,NA
240,Leila Abdelmoez,F,19,160,46,Egypt,EGY,NA
241,Sayed Abdelmonem Sayed Hamed,M,23,170,60,Egypt,EGY,NA
242,Ahmed Abdelrahman,M,20,165,60,Egypt,EGY,NA
243,Ihab Abdelrahman El-Sayed Abdelrahman,M,23,194,96,Egypt,EGY,NA
244,Raouf Abdelraouf,M,22,167,63,Egypt,EGY,NA
245,Abouelfetoh Abdelrazek,M,21,NA,NA,Egypt,EGY,NA
246,Mamdouh Abdelrehim,M,26,207,90,Egypt,EGY,NA
247,El-Hachemi Abdenouz,M,24,170,63,Algeria,ALG,NA
248,Rda Abdenouz,M,19,170,63,Algeria,ALG,NA
248,Rda Abdenouz,M,23,170,63,Algeria,ALG,NA
249,Mouni Abderrahim,F,22,173,60,Algeria,ALG,NA
249,Mouni Abderrahim,F,26,173,60,Algeria,ALG,NA
250,Saeid Morad Abdevali,M,22,170,80,Iran,IRI,NA
250,Saeid Morad Abdevali,M,26,170,80,Iran,IRI,Bronze
251,Bashir Abdi,M,27,176,56,Belgium,BEL,NA
252,Youcef Abdi,M,30,178,66,Australia,AUS,NA
252,Youcef Abdi,M,34,178,66,Australia,AUS,NA
253,Jamal Abdi Hassan Abdullah,M,19,177,65,Qatar,QAT,NA
253,Jamal Abdi Hassan Abdullah,M,23,177,65,Qatar,QAT,NA
254,Talal Omar Abdillahi,M,21,170,57,Djibouti,DJI,NA
254,Talal Omar Abdillahi,M,25,170,57,Djibouti,DJI,NA
255,Mahmoud Ahmed Abdin,M,21,NA,NA,Egypt,EGY,NA
255,Mahmoud Ahmed Abdin,M,29,NA,NA,Egypt,EGY,NA
255,Mahmoud Ahmed Abdin,M,41,NA,NA,Egypt,EGY,NA
256,"Abdihakim ""Abdi"" Abdirahman",M,23,178,61,United States,USA,NA
256,"Abdihakim ""Abdi"" Abdirahman",M,27,178,61,United States,USA,NA
256,"Abdihakim ""Abdi"" Abdirahman",M,31,178,61,United States,USA,NA
256,"Abdihakim ""Abdi"" Abdirahman",M,35,178,61,United States,USA,NA
257,Ali Abdo,M,19,169,74,Australia,AUS,NA
257,Ali Abdo,M,23,169,74,Australia,AUS,NA
257,Ali Abdo,M,27,169,74,Australia,AUS,NA
258,Hamza Abdo,M,17,NA,NA,Palestine,PLE,NA
259,Reema Abdo,F,21,173,59,Canada,CAN,NA
259,Reema Abdo,F,21,173,59,Canada,CAN,Bronze
260,Ahmed Abdo Mustafa,M,NA,NA,NA,Sudan,SUD,NA
261,Nasrollah Abdollahi,M,24,183,75,Iran,IRI,NA
262,Yhyacinthe Mewoli Abdon,M,26,176,60,Cameroon,CMR,NA
263,Hassane Abdou,M,23,185,67,Comoros,COM,NA
264,Justin Abdou,M,29,175,85,Canada,CAN,NA
265,Moustafa Ahmed Ismail Abdou Ali Arfah,M,31,NA,NA,Egypt,EGY,NA
266,Raouf Abdou,M,22,165,60,Egypt,EGY,NA
267,Mohamed Abdou El-Souad,M,19,180,76,Egypt,EGY,NA
267,Mohamed Abdou El-Souad,M,23,180,76,Egypt,EGY,NA
268,Brahim Daoud Abdoulaye,M,25,NA,71,Chad,CHA,NA
269,Fawziya Abdoulkarim,F,27,180,67,Cameroon,CMR,NA
270,Alaa El-Din Abdoun,M,23,188,78,Egypt,EGY,NA
271,Ibrahim Abdrabbou,M,27,NA,NA,Egypt,EGY,NA
272,Berik Abdrakhmanov,M,30,165,60,Kazakhstan,KAZ,NA
273,Maizurah Abdul Rahim,F,17,147,50,Brunei,BRU,NA
274,Mehdi Fahim Abdul Al-Sada,M,24,184,70,Iraq,IRQ,NA
275,Bashir Abdullah Abdul Aziz,M,22,180,73,Kuwait,KUW,NA
276,Chairil Anwar Abdul Aziz,M,24,163,61,Malaysia,MAS,NA
