501,43
502,14
503,50
504,9
505,10
506,4
507,19
508,4
509,9
510,22
511,48
512,9
513,16
514,42
515,50
516,1
517,4
518,47
519,4
520,42
521,43
522,9
523,5
524,3
525,16
526,35
527,43
528,10
529,9
530,10
531,48
532,38
533,36
534,35
535,40
536,50
537,4
538,23
539,4
540,27
541,18
542,10
543,33
544,9
545,18
546,40
547,40
548,18
549,5
550,32
551,44
552,33
553,4
554,43
555,4
556,32
557,32
558,3
559,43
560,4
561,38
562,45
563,15
564,4
565,14
566,17
567,48
568,11
569,45
570,42
571,47
572,17
573,43
574,43
575,33
576,4
577,26
578,27
579,4
580,40
581,27
582,47
583,15
584,36
585,4
586,3
587,13
588,43
589,43
590,4
591,4
592,35
593,32
594,4
595,34
596,43
597,20
598,6
599,4
600,4
601,33
602,15
603,4
604,43
605,43
606,4
607,24
608,22
609,47
610,27
611,4
612,35
613,1
614,47
615,20
616,27
617,23
618,4
619,16
620,45
621,34
622,33
623,9
624,1
625,31
626,27
627,32
628,38
629,9
630,3
631,9
632,42
633,42
634,44
635,4
636,4
637,4
638,43
639,43
640,44
641,34
642,43
643,33
644,43
645,14
646,36
647,3
648,5
649,49
650,35
651,32
652,3
653,4
654,41
655,4
656,43
657,30
658,15
659,27
660,4
661,45
662,45
663,9
664,18
665,32
666,4
667,0
668,48
669,24
670,0
671,4
672,34
673,15
674,4
675,4
676,38
677,5
678,1
679,42
680,12
681,36
682,43
683,17
684,4
685,18
686,4
687,9
688,4
689,18
690,41
691,22
692,17
693,4
694,42
695,18
696,1
697,45
698,15
699,43
700,4
701,4
702,9
703,9
704,43
705,4
706,9
707,4
708,44
709,43
710,20
711,45
712,8
713,9
714,5
715,23
716,35
717,3
718,14
719,18
720,32
721,4
722,10
723,43
724,4
725,9
726,41
727,23
728,49
729,3
730,37
731,43
732,4
733,1
734,14
735,43
736,31
737,35
738,36
739,9
740,20
741,19
742,6
743,4
744,22
745,14
746,4
747,18
748,40
749,43
750,36
751,25
752,10
753,9
754,4
755,1
756,9
757,35
758,33
759,35
760,47
761,4
762,43
763,4
764,25
765,43
766,4
767,38
768,9
769,4
770,4
771,17
772,4
773,32
774,18
775,12
776,4
777,4
778,22
779,18
780,4
781,17
782,4
783,9
784,4
785,35
786,48
787,0
788,10
789,20
790,7
791,9
792,10
793,4
794,25
795,9
796,37
797,35
798,42
799,17
800,43
801,43
802,36
803,43
804,9
805,5
806,1
807,23
808,4
809,13
810,7
811,18
812,24
813,43
814,4
815,4
816,49
817,36
818,24
819,40
820,37
821,33
822,27
823,40
824,43
825,49
826,4
827,4
828,4
829,5
830,26
831,5
832,32
833,4
834,40
835,20
836,4
837,42
838,4
839,10
840,4
841,4
842,38
843,23
844,27
845,10
846,43
847,9
848,40
849,43
850,10
851,31
852,43
853,9
854,22
855,9
856,9
857,7
858,4
859,10
860,36
861,4
862,33
863,5
864,35
865,43
866,23
867,31
868,33
869,24
870,3
871,24
872,4
873,24
874,43
875,35
876,24
877,3
878,4
879,29
880,5
881,10
882,43
883,21
884,4
885,5
886,4
887,4
888,4
889,43
890,32
891,29
892,38
893,3
894,43
895,48
896,24
897,4
898,9
899,47
900,35
901,50
902,34
903,35
904,17
905,15
906,40
907,4
908,3
909,15
910,42
911,4
912,36
913,38
914,4
915,43
916,43
917,47
918,5
919,18
920,42
921,33
922,4
923,4
924,33
925,49
926,20
927,27
928,4
929,35
930,4
931,35
932,42
933,32
934,45
935,4
936,4
937,43
938,4
939,10
940,18
941,38
942,9
943,5
944,4
945,46
946,9
947,32
948,22
949,18
950,22
951,4
952,4
953,3
954,14
955,14
956,13
957,25
958,3
959,18
960,45
961,4
962,4
963,4
964,33
965,4
966,43
967,41
968,26
969,27
970,18
971,36
972,47
973,42
974,27
975,4
976,4
977,38
978,14
979,32
980,17
981,48
982,10
983,47
984,20
985,4
986,35
987,5
988,38
989,0
990,45
991,42
992,47
993,14
994,4
995,49
996,22
997,4
998,43
999,37
1000,4
1001,49
1002,9
1003,24
1004,44
1005,3
1006,4
1007,1
1008,3
1009,9
1010,37
1011,3
1012,4
1013,43
1014,27
1015,10
1016,18
1017,1
1018,43
1019,36
1020,1
1021,33
1022,37
1023,2
1024,42
1025,32
1026,40
1027,42
1028,22
1029,43
1030,10
1031,47
1032,29
1033,37
1034,19
1035,43
1036,1
1037,14
1038,5
1039,10
1040,24
1041,9
1042,4
1043,38
2306,43
1045,7
1046,32
1047,4
1048,36
1049,9
1050,41
1051,3
1052,43
1053,24
1054,35
1055,43
1056,11
1057,9
1058,27
1059,37
4183,4
1061,35
1062,2
1063,38
1064,43
1065,18
1066,4
1067,11
1068,17
1069,20
1070,0
1071,23
1072,43
1073,27
1074,4
1075,35
1076,19
1077,43
1078,34
1079,18
1080,43
1081,45
1082,12
1083,9
1084,4
1085,4
1086,4
1087,32
1088,6
1089,24
1090,2
1091,35
1092,4
1093,4
1094,43
1095,10
1096,44
1097,42
1098,4
1099,32
1100,47
1101,25
1102,47
1103,3
1104,4
1105,4
1106,0
1107,5
1108,4
1109,43
1110,35
1111,18
1112,4
1113,3
1114,43
1115,24
1116,5
1117,3
1118,4
1119,48
1120,5
1121,1
1122,33
1123,16
1124,45
1125,41
1126,43
1127,1
1128,41
1129,27
1130,9
1131,43
1132,25
1133,20
1134,38
1135,3
1136,17
1137,34
1138,43
1139,43
1140,28
1141,4
1142,34
1143,4
1144,16
1145,26
1146,32
1147,9
1148,25
1149,33
1150,4
1151,43
1152,5
1153,45
1154,16
1155,14
1156,4
1157,27
1158,43
1159,43
1160,4
1161,43
1162,42
1163,1
1164,38
1165,47
1166,20
1167,14
1168,17
1169,15
1170,43
1171,4
1172,43
1173,27
1174,23
1175,9
1176,43
1177,43
1178,13
1179,45
1180,18
1181,14
1182,17
1183,45
1184,38
1185,15
1186,9
1187,6
1188,38
1189,46
1190,9
1191,45
1192,5
1193,4
1194,42
1195,19
1196,39
1197,4
1198,5
1199,32
1200,24
1201,19
1202,45
1203,40
1204,9
1205,24
1206,3
1207,32
1208,27
1209,43
1210,40
1211,23
1212,4
1213,4
1214,3
1215,10
1216,20
1217,20
1218,45
1219,33
1220,43
1221,43
1222,15
1223,1
1224,43
1225,48
1226,18
1227,23
1228,19
1229,15
1230,35
1231,42
1232,4
1233,4
1234,29
1235,4
1236,48
1237,22
1238,31
1239,38
1240,4
1241,34
1242,4
1243,33
1244,14
1245,5
1246,14
1247,9
1248,4
1249,43
1250,42
1251,16
1252,4
1253,36
1254,15
1255,14
1256,35
1257,43
1258,31
1259,34
1260,34
1261,20
1262,10
1263,27
1264,24
1265,1
1266,9
1267,2
1268,19
1269,43
1270,34
1271,9
1272,3
1273,48
1274,45
1275,2
1276,27
1277,5
1278,45
1279,32
1280,43
1281,10
1282,5
1283,44
1284,9
1285,13
1286,43
1287,47
1288,24
1289,48
1290,44
1291,3
1292,4
1293,9
1294,42
1295,40
1296,4
1297,38
1298,47
1299,24
1300,18
1301,48
1302,9
1303,49
1304,47
1305,9
1306,21
1307,4
1308,23
1309,25
1362,14
1311,43
1312,43
1313,19
1314,5
1315,4
1316,5
1317,36
1318,4
1319,9
1320,3
3450,9
1322,10
1323,14
1324,10
1325,4
1326,34
1327,24
1328,3
1329,33
1330,4
1331,4
1332,17
1333,9
1334,29
1335,40
1336,37
1337,3
1338,9
1339,19
1340,9
1341,5
1342,3
1343,37
1344,32
1345,36
1346,9
1347,23
1348,14
1349,14
1350,4
1351,32
1352,15
1353,1
1354,32
1355,43
1356,9
1357,27
1358,27
1359,37
1360,3
1361,37
1362,10
1363,17
1364,45
1365,27
1366,0
1367,3
1368,4
1369,1
1370,15
1371,9
1372,35
1373,11
1374,36
1375,4
1376,45
1377,10
1378,24
1379,1
1380,38
1381,43
1382,22
1383,27
1384,5
1385,47
1386,4
1387,25
1388,4
1389,9
1390,44
1391,17
1392,34
1393,1
1394,39
1395,47
1396,13
1397,24
1398,43
1399,4
1400,36
1401,48
1402,26
1403,5
1404,35
1405,32
1406,1
1407,4
1408,25
1409,34
1410,40
1411,3
1412,30
1413,50
1414,27
1415,5
1416,1
1417,9
1418,25
1419,10
1420,43
1421,48
1422,14
1423,31
1424,2
1425,43
1426,36
1427,9
1428,4
1429,9
1430,10
1431,22
1432,6
1433,29
1434,14
1435,12
1436,7
1437,10
1438,32
1439,8
1440,4
1441,11
1442,17
1443,18
1444,12
1445,48
1446,35
1447,5
1448,50
1449,40
1450,48
1451,10
1452,27
1453,42
1454,18
1455,33
1456,4
1457,40
1458,4
1459,7
1460,37
1461,4
1462,3
1463,18
1464,23
1465,36
1466,4
1467,4
1468,1
1469,3
1470,36
1471,43
1472,4
1473,14
1474,22
1475,34
1476,22
1477,0
1478,3
1479,34
1480,20
1481,27
1482,9
1483,31
1484,4
1485,48
1486,34
1487,18
1488,36
1489,36
1490,4
1491,14
1492,11
1493,49
1494,48
1495,4
1496,43
1497,4
1498,32
1499,15
1500,4
1501,48
1502,32
1503,18
1504,3
1505,3
1506,4
1507,26
1508,42
1509,33
1510,4
1511,14
1512,3
1513,4
1514,4
1515,1
1516,27
1517,17
1518,47
1519,31
1520,20
1521,40
1522,45
1523,4
1524,40
1525,23
1526,9
1527,13
1528,4
1529,44
1530,22
1531,45
1532,45
1533,10
1534,48
1535,35
1536,38
1537,17
1538,4
1539,27
1540,17
1541,40
1542,35
1543,4
1544,40
1545,47
1546,4
1547,18
1548,3
1549,36
1550,48
1551,3
1552,5
1553,4
1554,45
1555,42
1556,35
1557,27
1558,3
1559,4
1560,3
1561,4
1562,49
1563,47
1564,4
1565,27
1566,4
1567,16
1568,4
1569,32
1570,4
1571,4
1572,3
1573,48
1574,33
1575,42
1576,4
1577,32
1578,35
1579,43
1580,43
1581,9
1582,42
1583,4
1584,4
1585,33
1586,3
1587,49
1588,23
1589,27
1590,3
1591,4
1592,9
1593,43
1594,43
4800,5
1596,24
1597,35
1598,16
1599,4
4867,4
1601,32
1602,14
1603,24
1604,31
1605,47
1606,14
1607,4
1608,5
1609,43
1610,43
1611,29
1612,3
1613,42
1614,3
1615,10
1616,9
1617,22
1618,9
1619,4
1620,42
1621,47
1622,9
1623,49
1624,5
1625,7
1626,12
1627,4
1628,35
1629,3
1630,9
1631,43
1632,46
1633,17
1634,36
1635,4
1636,38
1637,1
1638,27
1639,23
1640,35
1641,43
1642,44
1643,43
1644,42
1645,9
1646,6
1647,27
1648,42
1649,5
1650,29
1651,4
1652,20
1653,43
1654,30
1655,13
1656,2
1657,43
1658,23
1659,4
1660,3
1661,38
1662,10
1663,3
1664,43
1665,31
1666,40
1667,22
1668,31
1669,35
1670,49
1671,4
1672,4
1673,14
1674,19
1675,31
1676,9
1677,2
1678,22
1679,5
1680,40
1681,10
1682,15
1683,1
1684,18
1685,2
1686,47
1687,4
1688,15
1689,34
1690,3
1691,4
1692,43
1693,35
1694,47
1695,4
1696,18
1697,19
1698,17
1699,47
1700,37
1701,43
1702,43
1703,4
1704,43
1705,4
1706,9
1707,2
1708,9
1709,22
1710,34
1711,36
1712,17
1713,35
1714,33
1715,9
1716,47
1717,36
1718,1
1719,23
1720,17
1721,5
1722,24
1723,2
1724,20
1725,20
1726,4
1727,43
1728,36
1729,26
1730,43
1731,10
1732,23
1733,4
1734,35
1735,19
1736,3
1737,43
1738,4
1739,4
1740,35
1741,33
1742,18
1743,44
1744,27
1745,4
1746,34
1747,9
1748,36
1749,49
1750,43
1751,40
1752,31
1753,1
1754,49
1755,4
1756,17
1757,38
1758,5
1759,35
1760,4
1761,16
1762,3
1763,43
1764,9
1765,5
1766,13
1767,10
1768,0
1769,3
1770,4
1771,36
1772,38
1773,43
1774,4
1775,4
1776,10
1777,14
1778,9
1779,9
1780,4
1781,34
1782,4
1783,43
1784,24
1785,24
1786,4
1787,4
1788,43
1789,27
1790,31
1791,9
1792,14
1793,14
1794,25
1795,3
1796,3
1797,21
1798,14
1799,18
1800,16
1801,35
1802,4
1803,27
1804,19
1805,43
1806,15
1807,40
1808,24
1809,47
1810,3
1811,2
1812,17
1813,1
1814,32
1815,35
1816,15
1817,16
1818,9
1819,37
1820,9
1821,43
1822,43
1823,12
1824,27
1825,11
1826,27
1827,38
1828,40
1829,15
1830,49
1831,43
1832,3
1833,16
1834,29
1835,4
1836,10
1837,38
1838,20
1839,10
1840,4
1841,42
1842,4
1843,47
1844,4
1845,47
1846,36
1847,27
1848,43
1849,36
1850,33
1851,1
1852,4
1853,20
1854,37
1855,27
1856,9
1857,4
1858,7
1859,37
1860,9
1861,43
1862,14
1863,43
1864,42
1865,9
1866,9
1867,38
1868,23
1869,35
1870,14
1871,10
1872,43
1873,43
1874,24
1875,43
1876,34
1877,34
1878,4
1879,17
1880,15
1881,4
1882,42
1883,38
1884,14
1885,49
1886,36
1887,20
1888,5
1889,24
1890,32
1891,10
1892,3
1893,24
1894,4
1895,42
1896,23
1897,4
1898,31
1899,9
1900,23
1901,45
1902,11
1903,43
1904,34
1905,4
1906,14
1907,4
1908,47
1909,10
1910,17
1911,45
1912,42
1913,4
1914,36
1915,43
1916,4
1917,15
1918,28
1919,4
1920,45
1921,43
1922,24
1923,9
1924,25
1925,33
1926,21
1927,38
1928,4
1929,4
1930,10
1931,14
1932,8
1933,18
1934,4
1935,24
1936,18
1937,4
1938,32
1939,22
1940,13
1941,38
1942,1
1943,25
1944,48
1945,27
1946,20
1947,10
1948,35
1949,4
1950,43
1951,47
1952,48
1953,3
1954,4
1955,36
1956,47
1957,4
1958,4
4867,4
1960,43
1961,4
1962,48
1963,9
1964,43
1965,4
1966,43
1967,27
1968,27
1969,49
1970,14
1971,43
1972,24
1973,9
1974,10
1975,4
1976,35
1977,5
1978,9
1979,5
1980,4
1981,42
1982,20
1983,35
1984,17
1985,1
1986,15
1987,36
1988,14
1989,37
1990,35
1991,47
1992,47
1993,42
1994,21
1995,21
1996,36
1997,27
1998,31
1999,14
2000,40
2001,11
2002,24
2003,17
2004,27
2005,4
2006,42
2007,3
2008,22
2009,35
2010,15
2011,15
2012,27
2013,24
2014,4
2015,34
2016,43
2017,4
2018,4
2019,43
2020,36
2021,0
2022,4
2023,21
2024,27
2025,35
2026,34
2027,2
2028,3
2029,24
2030,9
2031,37
2032,24
2033,44
2034,44
2035,5
2036,43
2037,49
2038,43
2039,16
2040,35
2041,33
2042,7
2043,38
2044,17
2045,43
2046,4
2047,10
2048,9
2049,4
2050,44
2051,9
2052,27
2053,48
2054,43
2055,9
2056,18
2057,43
2058,48
2059,4
2060,3
2061,33
2062,31
2063,5
2064,4
2065,36
2066,40
2067,4
2068,4
2069,35
2070,4
2071,38
2072,27
2073,4
2074,4
2075,4
2076,43
2077,18
2078,47
2079,4
2080,35
2081,4
2082,20
2083,31
2084,47
2085,5
2086,9
2087,4
2088,23
2089,3
2090,22
2091,48
2092,9
2093,42
2094,27
2095,21
2096,42
2097,4
2098,16
2099,13
2100,10
2101,24
2102,9
2103,9
2104,9
2105,17
2106,18
2107,48
2108,47
2109,2
2110,3
2111,20
2112,4
2113,43
2114,4
2115,4
2116,2
2117,0
2118,9
2119,42
2120,25
2121,20
2122,15
2123,22
2124,42
2125,14
2126,36
2127,8
2128,17
2129,43
2130,31
2131,9
2132,18
2133,40
2134,4
2135,43
2136,4
2137,15
2138,2
2139,35
2140,35
2141,9
2142,9
2143,31
2144,41
2145,48
2146,4
2147,35
4867,43
2149,4
2150,3
2151,16
2152,6
2153,47
2154,28
2155,2
2156,4
2157,35
2158,4
2159,23
2160,42
2161,49
2162,8
2163,36
2164,47
2165,40
2166,3
2167,3
2168,43
2169,37
2170,4
2171,15
2172,35
2173,3
2174,38
2175,43
2176,37
2177,43
2178,31
2179,43
2180,4
2181,10
2182,38
2183,35
2184,9
2185,8
2186,41
2187,10
2188,4
2189,43
2190,11
2191,45
2192,32
2193,36
2194,4
2195,22
2196,43
2197,43
2198,43
2199,4
2200,22
2201,10
2202,4
2203,43
2204,4
2205,1
2206,34
2207,33
2208,43
2209,4
2210,4
2211,6
2212,9
2213,5
2214,40
2215,35
2216,22
2217,37
2218,24
2219,4
4867,43
2221,26
2222,1
2223,9
2224,38
2225,48
2226,24
2227,3
2228,45
2229,3
2230,45
2231,42
2232,4
2233,36
2234,7
2235,3
2236,4
2237,26
2238,45
2239,38
2240,21
2241,4
2242,48
2243,38
2244,18
2245,9
2246,13
2247,33
2248,4
2249,42
2250,3
2251,35
4867,4
2253,0
2254,32
2255,24
2256,3
2257,42
2258,27
2259,21
2260,4
2261,44
2262,4
2263,5
2264,33
2265,9
2266,1
2267,25
2268,36
2269,14
2270,43
2271,3
2272,9
2273,4
2274,17
2275,9
2276,9
2277,43
2278,21
2279,4
2280,24
2281,20
2282,27
2283,4
2284,4
2285,5
2286,36
2287,38
2288,14
2289,9
2290,36
2291,47
2292,12
2293,43
2294,48
2295,43
2296,17
2297,18
2298,4
2299,14
2300,30
2301,18
2302,24
2303,45
2304,42
2305,47
2306,30
2307,25
2308,4
2309,4
2310,25
2311,4
2312,4
2313,41
2314,47
2315,48
2316,0
2317,43
2318,4
2319,42
2320,35
2321,16
2322,33
2323,24
2324,36
2325,4
2326,4
2327,3
2328,37
2329,1
2330,36
2331,47
2332,40
2333,36
2334,3
2335,32
2336,43
2337,42
2338,15
2339,4
2340,10
2341,9
2342,5
2343,5
2344,3
2345,14
2346,5
2347,45
2348,47
2349,15
2350,37
2351,10
2352,32
2353,35
2354,44
2355,14
2356,47
2357,5
2358,4
2359,34
2360,12
2361,14
2362,36
2363,4
2364,21
2365,9
2366,18
2367,10
4867,1
2369,35
2370,47
2371,9
2372,27
2373,35
2374,47
2375,14
2376,35
2377,20
2378,23
2379,48
2380,33
2381,24
2382,16
2383,3
2384,36
2385,40
2386,4
2387,3
2388,9
2389,3
2390,4
2391,23
2392,4
2393,43
2394,45
2395,32
2396,45
2397,43
2398,1
2399,37
2400,4
2401,32
2402,22
2403,24
2404,24
2405,4
2406,43
2407,19
2408,48
2409,25
2410,4
2411,24
2412,45
2413,9
2414,3
2415,2
2416,3
2417,43
2418,9
2419,35
2420,4
2421,47
2422,4
2423,4
2424,18
2425,4
2426,32
2427,34
2428,24
2429,13
2430,4
2431,34
2432,48
2433,32
2434,4
2435,43
2436,4
2437,27
2438,4
2439,33
2440,18
2441,4
2442,10
2443,49
2444,35
2445,15
2446,40
2447,33
4867,4
2449,25
2450,22
2451,38
2452,35
2453,4
2454,42
2455,24
2456,31
2457,16
2458,24
2459,16
2460,14
2461,47
2462,15
2463,4
2464,38
2465,47
2466,10
2467,48
2468,42
2469,44
2470,47
2471,5
2472,9
2473,10
2474,4
2475,4
2476,1
2477,3
2478,38
2479,9
2480,1
2481,2
2482,31
2483,27
2484,5
2485,48
2486,35
2487,48
2488,24
2489,32
2490,4
2491,4
2492,4
2493,16
2494,22
2495,4
2496,31
2497,9
2498,9
2499,10
2500,2
2501,32
2502,35
2503,17
2504,6
2505,16
2506,15
2507,18
2508,43
2509,9
2510,4
2511,4
2512,9
2513,46
2514,48
2515,19
2516,48
2517,47
2518,35
2519,40
2520,35
2521,10
2522,9
2523,27
2524,4
2525,34
2526,4
2527,43
2528,24
2529,4
2530,3
2531,27
2532,47
2533,43
2534,14
2535,26
2536,42
2537,4
2538,3
2539,49
2540,45
2541,9
2542,4
2543,10
2544,47
2545,49
2546,4
2547,1
2548,27
2549,45
2550,18
2551,4
2552,36
2553,14
2554,1
2555,36
2556,47
2557,5
2558,43
2559,4
2560,4
4867,5
2562,3
2563,25
2564,9
2565,4
2566,15
2567,9
2568,33
2569,42
2570,37
2571,13
2572,4
2573,9
2574,10
2575,44
2576,16
2577,15
2578,9
2579,9
2580,12
2581,38
2582,0
2583,5
2584,24
2585,27
2586,18
2587,24
2588,47
2589,34
2590,10
2591,3
2592,10
2593,16
2594,23
2595,1
2596,43
2597,5
2598,38
2599,9
2600,4
2601,9
2602,49
2603,45
2604,3
2605,4
2606,17
2607,9
2608,3
2609,25
2610,3
2611,5
2612,1
2613,3
2614,17
2615,45
2616,4
2617,20
2618,40
2619,3
2620,4
2621,43
2622,45
2623,3
2624,9
2625,27
2626,43
2627,1
2628,35
2629,36
2630,4
2631,35
2632,4
2633,33
2634,24
2635,48
2636,4
2637,17
2638,28
2639,38
2640,6
2641,43
2642,9
2643,35
2644,1
2645,34
2646,9
2647,5
2648,48
2649,37
2650,25
2651,5
2652,15
2653,38
2654,47
2655,4
2656,4
2657,42
2658,43
2659,32
2660,1
2661,17
2662,4
2663,9
2664,9
2665,1
2666,2
2667,25
2668,5
2669,26
2670,15
2671,4
2672,25
2673,32
2674,14
2675,45
4867,4
2677,10
2678,33
2679,10
2680,42
2681,45
2682,48
2683,27
3348,39
2685,25
2686,17
2687,17
2688,18
2689,3
2690,23
2691,5
4867,25
2693,32
2694,12
2695,33
2696,18
2697,19
2698,34
2699,18
2700,4
2701,36
2702,0
2703,4
4867,25
2705,34
2706,43
2707,32
2708,32
2709,18
2710,45
2711,49
2712,1
2713,26
2714,17
2715,40
2716,12
2717,25
2718,37
2719,24
2720,24
2721,1
2722,22
2723,43
2724,3
2725,32
2726,4
2727,1
2728,4
2729,4
2730,22
2731,33
2732,47
2733,14
2734,27
2735,4
2736,40
2737,4
2738,4
2739,5
2740,43
2741,10
2742,34
2743,45
2744,9
2745,50
2746,48
2747,5
2748,38
2749,3
2750,4
2751,8
2752,2
2753,4
2754,36
2755,26
2756,6
2757,42
2758,9
2759,22
2760,35
2761,43
2762,5
2763,23
2764,43
2765,0
2766,15
2767,4
2768,47
2769,38
2770,16
2771,45
2772,15
2773,4
2774,43
2775,10
2776,2
2777,9
2778,43
2779,2
2780,24
2781,4
2782,13
2783,48
2784,24
2785,35
2786,4
2787,32
2788,2
2789,36
2790,43
2791,48
2792,9
2793,38
2794,1
2795,32
2796,9
2797,4
2798,45
2799,47
2800,3
2801,42
2802,4
2803,24
2804,24
2805,4
2806,4
2807,43
2808,40
2809,27
2810,33
2811,4
2812,17
2813,37
2814,35
2815,37
2816,27
2817,4
3744,37
2819,46
2820,43
2821,13
2822,5
2823,36
2824,12
2825,42
2826,48
2827,3
2828,35
2829,38
2830,15
2831,23
2832,10
2833,9
2834,43
2835,16
2836,9
2837,47
2838,22
2839,43
2840,36
2841,31
2842,5
2843,36
2844,10
2845,43
2846,9
2847,13
2848,33
2849,22
2850,20
2851,43
2852,43
2853,10
2854,43
2855,33
2856,14
2857,14
2858,15
2859,25
2860,43
2861,17
2862,20
2863,10
2864,43
4867,43
2866,34
2867,43
2868,36
2869,23
2870,5
2871,35
2872,38
2873,14
2874,36
2875,43
2876,17
2877,10
2878,26
2879,27
2880,10
2881,19
2882,25
2883,4
2884,4
2885,5
2886,9
2887,5
2888,4
2889,9
2890,4
2891,9
2892,10
2893,10
2894,3
2895,35
2896,5
2897,3
2898,9
2899,46
2900,38
2901,9
2902,4
2903,5
2904,4
2905,15
2906,15
2907,24
2908,1
2909,3
2910,44
2911,27
2912,9
2913,49
2914,49
2915,9
2916,32
2917,36
2918,43
2919,43
2920,43
2921,20
2922,1
2923,28
2924,3
2925,25
2926,43
2927,42
2928,3
2929,45
2930,15
2931,49
2932,36
2933,50
4867,4
2935,35
2936,3
2937,16
2938,24
2939,4
2940,43
2941,40
2942,13
2943,9
2944,5
2945,45
2946,3
2947,38
2948,3
2949,3
2950,3
2951,43
2952,3
2953,25
2954,38
2955,13
2956,10
2957,9
2958,1
2959,17
2960,32
2961,15
2962,15
2963,5
2964,4
2965,43
2966,24
2967,4
2968,43
2969,43
2970,45
2971,0
2972,9
2973,3
2974,43
2975,37
2976,4
2977,4
2978,32
2979,43
2980,14
2981,22
2982,22
2983,27
2984,28
2985,5
2986,34
2987,4
2988,44
2989,37
2990,18
2991,3
2992,42
2993,42
2994,47
2995,27
2996,4
2997,4
2998,4
